2;3;1;750;SURF;SURF;FlannBased;SVM;87144;15;189.39;32.29;0.127667;572;446;4;29;11;82;571;13;539;10;1;8;572;11;11;542;1;7;572;35;4;6;509;18;572;87;12;6;9;458;
1;2;3;775;SURF;SURF;FlannBased;SVM;86543;15;193.87;33.41;0.12277;572;448;13;26;7;78;572;9;540;11;4;8;572;12;14;535;5;6;572;28;5;8;513;18;571;64;11;12;12;472;
1;3;2;775;SURF;SURF;FlannBased;SVM;86981;15;193.05;33.03;0.129066;571;465;10;28;6;62;572;13;534;13;7;5;572;19;10;531;7;5;572;30;5;15;498;24;572;86;5;8;11;462;
2;3;1;775;SURF;SURF;FlannBased;SVM;87144;15;194.53;32.79;0.12382;572;460;14;29;13;56;571;10;543;10;5;3;572;12;11;542;2;5;572;28;7;8;514;15;572;91;14;7;14;446;
1;2;3;800;SURF;SURF;FlannBased;SVM;86543;15;198.36;33.68;0.128716;572;458;15;20;12;67;572;13;536;7;2;14;572;10;14;538;3;7;572;37;5;5;510;15;571;94;8;9;11;449;
1;3;2;800;SURF;SURF;FlannBased;SVM;86981;15;201.17;40.74;0.121021;571;493;5;29;3;41;572;10;530;16;5;11;572;10;14;537;6;5;572;36;12;10;503;11;572;105;7;5;5;450;
2;3;1;800;SURF;SURF;FlannBased;SVM;87144;15;543.09;102.58;0.126268;572;453;11;32;8;68;571;11;536;11;7;6;572;14;12;536;3;7;572;31;5;7;516;13;572;87;12;10;6;457;
1;2;3;825;SURF;SURF;FlannBased;SVM;86543;15;553.66;104.7;0.128367;572;448;12;25;11;76;572;9;542;9;5;7;572;19;14;527;4;8;572;31;4;6;518;13;571;81;13;12;8;457;
1;3;2;825;SURF;SURF;FlannBased;SVM;86981;15;524.77;34;0.117873;571;478;6;23;6;58;572;9;532;14;5;12;572;17;10;536;4;5;572;25;5;5;515;22;572;92;9;5;5;461;
2;3;1;825;SURF;SURF;FlannBased;SVM;87144;15;200.93;34.47;0.118923;572;465;8;17;12;70;571;7;536;12;5;11;572;10;12;542;2;6;572;25;3;5;521;18;572;79;11;8;19;455;
1;2;3;850;SURF;SURF;FlannBased;SVM;86543;15;206.25;34.7;0.130465;572;446;9;27;13;77;572;14;529;15;2;12;572;11;14;534;5;8;572;29;8;10;512;13;571;81;7;9;9;465;
1;3;2;850;SURF;SURF;FlannBased;SVM;86981;15;211.11;34.7;0.115425;571;478;10;35;4;44;572;10;532;21;3;6;572;21;8;539;2;2;572;24;2;7;515;24;572;80;9;7;11;465;
2;3;1;850;SURF;SURF;FlannBased;SVM;87144;15;213.26;34.6;0.119622;572;448;7;26;14;77;571;7;542;11;4;7;572;12;8;546;3;3;572;27;4;8;519;14;572;84;6;8;12;462;
1;2;3;875;SURF;SURF;FlannBased;SVM;86543;15;218.43;36.39;0.12382;572;452;9;25;10;76;572;9;532;13;4;14;572;15;13;538;3;3;572;35;5;3;511;18;571;74;12;8;5;472;
1;3;2;875;SURF;SURF;FlannBased;SVM;86981;15;216.24;36.02;0.12277;571;464;5;29;10;63;572;11;530;14;6;11;572;19;9;537;5;2;572;20;6;8;519;19;572;89;8;9;8;458;
2;3;1;875;SURF;SURF;FlannBased;SVM;87144;15;214.08;35.22;0.12277;572;464;11;24;10;63;571;13;536;14;3;5;572;12;12;541;1;6;572;35;6;4;510;17;572;81;9;11;14;457;
1;2;3;900;SURF;SURF;FlannBased;SVM;86543;15;220.05;36.48;0.121371;572;466;13;24;11;58;572;12;536;8;6;10;572;15;14;533;4;6;572;30;6;6;509;21;571;80;4;11;8;468;
1;3;2;900;SURF;SURF;FlannBased;SVM;86981;15;221.89;35.93;0.114725;571;483;7;18;5;58;572;8;531;16;8;9;572;14;10;539;4;5;572;28;9;6;512;17;572;87;10;4;5;466;
2;3;1;900;SURF;SURF;FlannBased;SVM;87144;15;222.14;36.05;0.121371;572;468;7;25;10;62;571;10;539;10;3;9;572;13;12;544;1;2;572;34;6;7;506;19;572;86;7;10;14;455;
